number,value,params_lambda_prior,params_one_minus_gamma,params_ucb_alpha,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
38,-3.5088821982772127,0.8868984756760249,0.0023383904295316365,0.006499223617588857,0.7525,"[-26.0, 0.0]",0.0,-26.0,0.7525,0.5,-3.5088821982772127,-3.5088821982772127,-3.5088821982772127,-3.5088821982772127,0.0,-4.248124669280699,-4.248124669280699,0.0,0.24750000000000005,-5.50891266838025,-1.2911547852667533,-4.248124669280699,6.951612903225806,4.0,8.322951156799252,76.0,0.6490198391174178,11.0,332.0,427.6445829451556,1,dro_minimax_median,-3.5088821982772127,-3.5088821982772127,-4.248124669280699,8.322951156799252,76.0,0.6490198391174178,332.0,4.0,6.0,0.7495,3142,0.13709677419354838,0.8629032258064516,True,COMPLETE
39,-1.4506168946896343,0.7433592166142786,0.002262185127147863,0.005593515868743418,0.8525,"[3.0, 0.0]",0.0,3.0,0.8525,0.5,-1.4506168946896343,-1.4506168946896343,-1.4506168946896343,-1.4506168946896343,0.0,-1.4721619008380167,-1.4721619008380167,0.0,0.14749999999999996,-2.8604108005174402,-1.4721619008380167,-1.385981876244487,7.945945945945946,4.0,5.3291283616580865,47.0,0.7028477123891076,14.0,223.0,442.0504705823031,1,dro_minimax_median,-1.4506168946896343,-1.4506168946896343,-1.4721619008380167,5.3291283616580865,47.0,0.7028477123891076,223.0,4.0,8.0,0.8475,3142,0.16216216216216217,0.8378378378378378,False,COMPLETE
40,-2.716175817089468,0.5964212970123116,0.00253234431142559,0.0056387874884861215,0.8685,"[-14.0, 0.0]",0.0,-14.0,0.8685,0.5,-2.716175817089468,-2.716175817089468,-2.716175817089468,-2.716175817089468,0.0,-3.39882618241254,-3.39882618241254,0.0,0.13149999999999995,-4.085236002636953,-0.6682247211202511,-3.39882618241254,8.43939393939394,4.0,6.640138948216167,64.0,0.6533028567601918,12.0,229.0,394.89100889169663,1,dro_minimax_median,-2.716175817089468,-2.716175817089468,-3.39882618241254,6.640138948216167,64.0,0.6533028567601918,229.0,4.0,9.25,0.865,3142,0.25,0.75,True,COMPLETE
41,-3.540809108553943,1.3256828037474202,0.0029317909832856865,0.009519314275045963,0.7085,"[-51.0, 0.0]",0.0,-51.0,0.7085,0.5,-3.540809108553943,-3.540809108553943,-3.540809108553943,-3.540809108553943,0.0,-4.285439789139067,-4.285439789139067,0.0,0.2915,-5.576117700535548,-1.3069170667985706,-4.285439789139067,5.251366120218579,4.0,7.878847638351871,101.0,0.6939737381890829,7.0,429.0,341.08843560167116,1,dro_minimax_median,-3.540809108553943,-3.540809108553943,-4.285439789139067,7.878847638351871,101.0,0.6939737381890829,429.0,4.0,4.0,0.705,3142,0.07103825136612021,0.9289617486338798,True,COMPLETE
42,-5.387754905525757,5.541701741291665,0.004345894185730696,0.024769403541183392,0.7485,"[-73.0, 0.0]",0.0,-73.0,0.7485,0.5,-5.387754905525757,-5.387754905525757,-5.387754905525757,-5.387754905525757,0.0,-6.546650714246785,-6.546650714246785,0.0,0.25149999999999995,-8.355852988942729,-1.911067479362675,-6.546650714246785,6.166666666666667,4.0,10.549824922614071,123.0,0.5536372450190304,9.0,435.0,230.10224300522523,1,dro_minimax_median,-5.387754905525757,-5.387754905525757,-6.546650714246785,10.549824922614071,123.0,0.5536372450190304,435.0,4.0,5.0,0.747,3142,0.15447154471544716,0.8455284552845529,True,COMPLETE
43,-2.264536399503469,0.5883557023639499,0.0023093983973334745,0.007972542904987678,0.856,"[-14.0, 0.0]",0.0,-14.0,0.856,0.5,-2.264536399503469,-2.264536399503469,-2.264536399503469,-2.264536399503469,0.0,-2.8379729471685216,-2.8379729471685216,0.0,0.14400000000000002,-3.3567995756718356,-0.5442267565083111,-2.8379729471685216,6.847222222222222,4.0,5.264365871816867,64.0,0.747929451561829,13.0,222.0,433.0132042849951,1,dro_minimax_median,-2.264536399503469,-2.264536399503469,-2.8379729471685216,5.264365871816867,64.0,0.747929451561829,222.0,4.0,6.0,0.853,3142,0.18604651162790697,0.813953488372093,True,COMPLETE
44,-2.968539266731221,0.8498741935229963,0.002848932176268806,0.016910320042770714,0.8345,"[-24.0, 0.0]",0.0,-24.0,0.8345,0.5,-2.968539266731221,-2.968539266731221,-2.968539266731221,-2.968539266731221,0.0,-3.34962012788443,-3.34962012788443,0.0,0.16549999999999998,-5.133161168536064,-1.8252966832715931,-3.34962012788443,6.945945945945946,4.0,6.663122879601824,74.0,0.6110567685781733,12.0,285.0,351.00870716749796,1,dro_minimax_median,-2.968539266731221,-2.968539266731221,-3.34962012788443,6.663122879601824,74.0,0.6110567685781733,285.0,4.0,6.75,0.833,3142,0.13513513513513514,0.8648648648648649,True,COMPLETE
45,-3.970004554949707,18.32227072851557,0.004114830849319231,0.19699324154207198,0.6685,"[-107.0, 0.0]",0.0,-107.0,0.6685,0.5,-3.970004554949707,-3.970004554949707,-3.970004554949707,-3.970004554949707,0.0,-4.965459562625152,-4.965459562625152,0.0,0.3315,-5.922515171310509,-0.983639531923371,-4.965459562625152,6.464968152866242,4.0,10.457421644805876,157.0,0.8006089501107012,7.0,502.0,243.02335542308933,1,dro_minimax_median,-3.970004554949707,-3.970004554949707,-4.965459562625152,10.457421644805876,157.0,0.8006089501107012,502.0,4.0,5.0,0.667,3142,0.14012738853503184,0.8598726114649682,True,COMPLETE
46,-2.862496556497798,1.7143472371921853,0.002861904584780205,0.005214792597919443,0.8125,"[-26.0, 0.0]",0.0,-26.0,0.8125,0.5,-2.862496556497798,-2.862496556497798,-2.862496556497798,-2.862496556497798,0.0,-3.513591400710085,-3.513591400710085,0.0,0.1875,-4.378093839180175,-0.9092120238609391,-3.513591400710085,6.308510638297872,4.0,7.923611194467828,76.0,0.6469318153563511,8.0,294.0,349.41765889682875,1,dro_minimax_median,-2.862496556497798,-2.862496556497798,-3.513591400710085,7.923611194467828,76.0,0.6469318153563511,294.0,4.0,5.75,0.811,3142,0.13829787234042554,0.8617021276595744,True,COMPLETE
47,-2.591874411499318,0.5308369005438583,0.002227273214800901,0.005651990410032587,0.824,"[-33.0, 0.0]",0.0,-33.0,0.824,0.5,-2.591874411499318,-2.591874411499318,-2.591874411499318,-2.591874411499318,0.0,-2.780921469658015,-2.780921469658015,0.0,0.17600000000000005,-4.748218956151103,-2.0247332370232276,-2.780921469658015,6.170454545454546,4.0,6.6837727826450255,83.0,0.6502524633679629,12.0,273.0,448.97949355952335,1,dro_minimax_median,-2.591874411499318,-2.591874411499318,-2.780921469658015,6.6837727826450255,83.0,0.6502524633679629,273.0,4.0,5.75,0.821,3142,0.14705882352941177,0.8529411764705882,True,COMPLETE
48,-4.888496433236645,4.472571542794919,0.002246878683398212,0.10404327216589813,0.7125,"[-91.0, 0.0]",0.0,-91.0,0.7125,0.5,-4.888496433236645,-4.888496433236645,-4.888496433236645,-4.888496433236645,0.0,-6.062371123315732,-6.062371123315732,0.0,0.2875,-7.3388961005523425,-1.366872362999383,-6.062371123315732,6.625,4.0,9.966091642461205,141.0,0.6632631390960612,8.0,468.0,445.0618573173632,1,dro_minimax_median,-4.888496433236645,-4.888496433236645,-6.062371123315732,9.966091642461205,141.0,0.6632631390960612,468.0,4.0,6.0,0.711,3142,0.1527777777777778,0.8472222222222222,True,COMPLETE
49,-6.003941603947052,0.7324438882748562,0.003574894043422907,0.18965146722549098,0.6565,"[-113.0, 0.0]",0.0,-113.0,0.6565,0.5,-6.003941603947052,-6.003941603947052,-6.003941603947052,-6.003941603947052,0.0,-7.718205104750972,-7.718205104750972,0.0,0.3435,-8.507501366557424,-0.8611511015352921,-7.718205104750972,6.245398773006135,4.0,9.988150423260954,163.0,0.6547196221443601,7.0,537.0,279.72857037254033,1,dro_minimax_median,-6.003941603947052,-6.003941603947052,-7.718205104750972,9.988150423260954,163.0,0.6547196221443601,537.0,4.0,4.75,0.655,3142,0.14534883720930233,0.8546511627906976,True,COMPLETE
