number,value,params_lambda_prior,params_one_minus_gamma,params_ucb_alpha,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
38,-4.424916745058408,13.350047692797025,0.0022921294011060203,0.06308868767533495,0.6715,"[-91.0, 0.0]",0.0,-91.0,0.6715,0.5,-4.424916745058408,-4.424916745058408,-4.424916745058408,-4.424916745058408,0.0,-5.03990190820807,-5.03990190820807,0.0,0.3285,-7.48388494364827,-2.579961255609424,-5.03990190820807,6.5182926829268295,4.0,9.787070585627466,141.0,0.6234024385902783,9.0,491.0,436.2755433953556,1,dro_minimax_median,-4.424916745058408,-4.424916745058408,-5.03990190820807,9.787070585627466,141.0,0.6234024385902783,491.0,4.0,7.0,0.667,3142,0.1951219512195122,0.8048780487804879,True,COMPLETE
39,-4.695732185427051,2.3754402528589194,0.0051732678333435865,0.19616457302707957,0.5665,"[-133.0, 0.0]",0.0,-133.0,0.5665,0.5,-4.695732185427051,-4.695732185427051,-4.695732185427051,-4.695732185427051,0.0,-5.385466490668345,-5.385466490668345,0.0,0.4335,-7.866833549068583,-2.626529269703171,-5.385466490668345,5.2592592592592595,4.0,10.307616220493765,183.0,0.6922264093318355,7.0,620.0,193.30141647695825,1,dro_minimax_median,-4.695732185427051,-4.695732185427051,-5.385466490668345,10.307616220493765,183.0,0.6922264093318355,620.0,4.0,5.0,0.564,3142,0.07407407407407407,0.9259259259259259,True,COMPLETE
40,-5.912606290411302,6.750341611739969,0.004264987907650344,0.011793046721290078,0.668,"[-103.0, 0.0]",0.0,-103.0,0.668,0.5,-5.912606290411302,-5.912606290411302,-5.912606290411302,-5.912606290411302,0.0,-7.2816857294964015,-7.2816857294964015,0.0,0.33199999999999996,-8.929377397289114,-1.8053679731560024,-7.2816857294964015,5.981927710843373,4.0,13.103742672779962,153.0,0.6408035392594027,9.0,504.0,234.46725328487915,1,dro_minimax_median,-5.912606290411302,-5.912606290411302,-7.2816857294964015,13.103742672779962,153.0,0.6408035392594027,504.0,4.0,6.0,0.663,3142,0.14457831325301204,0.8554216867469879,True,COMPLETE
41,-4.240168657447505,24.99991563919446,0.002477682596254491,0.0810628967643726,0.657,"[-100.0, 0.0]",0.0,-100.0,0.657,0.5,-4.240168657447505,-4.240168657447505,-4.240168657447505,-4.240168657447505,0.0,-5.303430026151875,-5.303430026151875,0.0,0.34299999999999997,-6.30402445323434,-1.0503845513343935,-5.303430026151875,6.169590643274854,4.0,10.279851895801118,150.0,0.7084256320217373,9.0,505.0,403.6029479771536,1,dro_minimax_median,-4.240168657447505,-4.240168657447505,-5.303430026151875,10.279851895801118,150.0,0.7084256320217373,505.0,4.0,6.0,0.653,3142,0.1695906432748538,0.8304093567251462,True,COMPLETE
42,-4.206476289733245,11.04990579488667,0.0030141336915392647,0.022093177822949693,0.6645,"[-108.0, 0.0]",0.0,-108.0,0.6645,0.5,-4.206476289733245,-4.206476289733245,-4.206476289733245,-4.206476289733245,0.0,-5.097204028501619,-5.097204028501619,0.0,0.3355,-6.549482904332486,-1.5342930734281204,-5.097204028501619,6.209580838323354,4.0,10.923255252541097,158.0,0.6857448195113716,8.0,504.0,331.770287033724,1,dro_minimax_median,-4.206476289733245,-4.206476289733245,-5.097204028501619,10.923255252541097,158.0,0.6857448195113716,504.0,4.0,7.0,0.663,3142,0.1377245508982036,0.8622754491017964,True,COMPLETE
43,-4.2674766858510464,5.55401190003376,0.00562524809789817,0.025784532554622507,0.6345,"[-128.0, 0.0]",0.0,-128.0,0.6345,0.5,-4.2674766858510464,-4.2674766858510464,-4.2674766858510464,-4.2674766858510464,0.0,-5.37457262544465,-5.37457262544465,0.0,0.36550000000000005,-6.284191865963222,-0.9461888670702338,-5.37457262544465,5.918032786885246,4.0,7.716541969081836,178.0,0.7135288527420907,7.0,555.0,177.76993700484823,1,dro_minimax_median,-4.2674766858510464,-4.2674766858510464,-5.37457262544465,7.716541969081836,178.0,0.7135288527420907,555.0,4.0,5.0,0.633,3142,0.13114754098360656,0.8688524590163934,True,COMPLETE
44,-4.572278246102182,11.647567524104312,0.0038530784138618877,0.03584959398984042,0.6415,"[-95.0, 0.0]",0.0,-95.0,0.6415,0.5,-4.572278246102182,-4.572278246102182,-4.572278246102182,-4.572278246102182,0.0,-5.624308196577584,-5.624308196577584,0.0,0.35850000000000004,-6.960821574512522,-1.4161883946759766,-5.624308196577584,5.913978494623656,4.0,9.000670295471846,145.0,0.7209290825926983,8.0,510.0,259.53274047119993,1,dro_minimax_median,-4.572278246102182,-4.572278246102182,-5.624308196577584,9.000670295471846,145.0,0.7209290825926983,510.0,4.0,5.0,0.639,3142,0.12903225806451613,0.8709677419354839,True,COMPLETE
45,-4.958288472478117,24.120004927850527,0.0027927284302831437,0.035780798283859085,0.666,"[-112.0, 0.0]",0.0,-112.0,0.666,0.5,-4.958288472478117,-4.958288472478117,-4.958288472478117,-4.958288472478117,0.0,-5.82030159286947,-5.82030159286947,0.0,0.33399999999999996,-8.083552921572208,-2.372249111304059,-5.82030159286947,6.290123456790123,4.0,11.007562361887702,162.0,0.6474512172472565,9.0,503.0,358.0727682492973,1,dro_minimax_median,-4.958288472478117,-4.958288472478117,-5.82030159286947,11.007562361887702,162.0,0.6474512172472565,503.0,4.0,6.75,0.6635,3142,0.14942528735632185,0.8505747126436781,True,COMPLETE
46,-5.448171677965815,4.801664402529469,0.002829119398612995,0.08183797007176227,0.62,"[-115.0, 0.0]",0.0,-115.0,0.62,0.5,-5.448171677965815,-5.448171677965815,-5.448171677965815,-5.448171677965815,0.0,-6.577352222720641,-6.577352222720641,0.0,0.38,-8.469004891362435,-2.060630043701339,-6.577352222720641,5.813471502590674,4.0,11.654310021018455,165.0,0.6351472881225734,8.0,548.0,353.4668775344937,1,dro_minimax_median,-5.448171677965815,-5.448171677965815,-6.577352222720641,11.654310021018455,165.0,0.6351472881225734,548.0,4.0,6.0,0.615,3142,0.11917098445595854,0.8808290155440415,True,COMPLETE
47,-3.3766646466866224,5.501570070722496,0.0036632181821915594,0.014065611383770079,0.6575,"[-92.0, 0.0]",0.0,-92.0,0.6575,0.5,-3.3766646466866224,-3.3766646466866224,-3.3766646466866224,-3.3766646466866224,0.0,-4.127254374858769,-4.127254374858769,0.0,0.3425,-5.196955898446876,-1.1248954621701834,-4.127254374858769,6.068181818181818,4.0,8.249257091813666,142.0,0.7950892873485014,8.0,489.0,272.98401303570165,1,dro_minimax_median,-3.3766646466866224,-3.3766646466866224,-4.127254374858769,8.249257091813666,142.0,0.7950892873485014,489.0,4.0,6.0,0.6535,3142,0.14619883040935672,0.8538011695906432,True,COMPLETE
48,-3.177346974045926,2.2965322615845127,0.00356449680308974,0.016679856796505813,0.679,"[-91.0, 0.0]",0.0,-91.0,0.679,0.5,-3.177346974045926,-3.177346974045926,-3.177346974045926,-3.177346974045926,0.0,-4.5078491915650725,-4.5078491915650725,0.0,0.32099999999999995,-3.729801541570003,0.8141596785115132,-4.5078491915650725,6.35,4.0,6.739986544391274,141.0,0.820890609625299,9.0,492.0,280.54450746966313,1,dro_minimax_median,-3.177346974045926,-3.177346974045926,-4.5078491915650725,6.739986544391274,141.0,0.820890609625299,492.0,4.0,7.0,0.675,3142,0.16875,0.83125,True,COMPLETE
49,-5.578340360208973,2.4203019287827092,0.004024525213854725,0.009118230798895887,0.6565,"[-108.0, 0.0]",0.0,-108.0,0.6565,0.5,-5.578340360208973,-5.578340360208973,-5.578340360208973,-5.578340360208973,0.0,-6.6903068013223175,-6.6903068013223175,0.0,0.3435,-8.774808772113666,-2.2424410368689363,-6.6903068013223175,6.192982456140351,4.0,10.69762627184172,158.0,0.6243562252356196,8.0,512.0,248.47651508243166,1,dro_minimax_median,-5.578340360208973,-5.578340360208973,-6.6903068013223175,10.69762627184172,158.0,0.6243562252356196,512.0,4.0,6.0,0.655,3142,0.14556962025316456,0.8544303797468354,True,COMPLETE
